label,review
0,等的花兒都謝了
0,等了75分鐘，我要的星冰樂都變成水了，還有一杯熱的焦糖瑪奇朵，都變常溫了，還撒了好多，真是太次的一次外賣了
0,外賣菜單上的咖啡種類和食品種類都太少！太老！沒有更新！！
0,咖啡都出來已溼了
0,袋子都破了
0,速度慢，還撒了。不如美團外賣。
0,打死賣糖的了。寫了備註，有用嗎？
0,快遞員電話說不能進樓，溝通發現根本就沒搞清楚在哪兒就讓下樓自取，下樓自取和下樓自己買有什麼區別，還要叫外賣有什麼用。
0,根本沒有看我的要求
0,咖啡都灑出來了，杯子都溼了
0,星冰樂的冰已經化完了，奶油也化完了，到我手裏只剩半杯，熱咖啡已經溫了，要了發票也沒有，這位大哥，以後不要再接我的單了，謝謝
0,一杯咖啡送到了灑了三分之一
0,遲到了半個小時，星巴克沒有吸管！！說了要發票也沒有！體驗很差！！
0,"卡着點兒送,路線上都把中國地圖畫出來了，咖啡涼了,還灑了出來,！送到了什麼習慣？眼睛一直往屋裏瞄來瞄去！百度外賣再見！"
0,"都備註那麼清楚，,還是發票也不拿，吸管也不拿，讓人怎麼喝啊,已經幾次了,實在失望"
0,點了個帕尼尼，我去！這啥？怎麼好意思叫帕尼尼？難吃死了。星巴克帕尼尼，難吃中的戰鬥機！
0,沒有拿吸管，有東西沒了也不提前通知
0,翻得一塌糊塗，備註要的東西一樣都沒給
0,最差的一次購物。送餐時間長，還送錯了。打了十多個電話，耗費一小時纔回來去餐，太差勁了
0,"晚了40分鐘,咖啡涼了,蛋糕都化了！崩潰,蛋糕放在咖啡杯裏送,無語…"
0,冰咖啡忘記帶吸管
0,到了之後灑的袋子都壞了，直接全灑地上了，怎麼申請退款，實在太差，弄得滿地都是
0,百度配送非常的差！差！差！我訂了四杯咖啡，約定時間就送來一杯！一會補送那三杯，還說這樣不算是超時，真的是太噁心了！從今以後再也不會用百度外賣了！態度真是差到極致
0,時間有點長，所以化了！
0,點的抹茶星冰樂，系統自動變成別的。客服溝通無效，自己出現bug居然無法更改
0,快遞小哥態度好，但點的超大杯，但感覺和中杯差不多，而且量少了
0,送來的很晚，都化了！
0,希望評價中可以增加上傳圖片功能。我點的冰的，結果派送員說餐廳做錯了，做的熱的，說給我換一杯，我說算了，熱的就熱的吧！收到後，已經不是熱的了，就是溫的，還灑了好多，灑了得有五分之一吧！杯子上，袋子裏都是咖啡。派送員說再去給買一個送來，這麼熱的天，怎麼好意思再折騰，就只能收下，希望下次送餐不要再有這種事情發生了。等了大概一個半小時，收到一杯不冷不熱的，真難喝。
0,"配送速度有點慢,奶油上面沒加巧克力,直接就是大坨奶油,百度配送服務很到位,還鞠躬什麼的,着實被嚇到了"
0,"都灑了,還超時,不好"
0,第一次喝紅茶拿鐵，不好喝啊！
0,差評！！！！這是怎麼配送的？都撒了！好惡心！不想喝了！
0,"冰太多,味道淡,質量一般,希望改進"
0,送餐師傅也不容易可以體諒，不過這咖啡撒的也是可以的，白色的星巴克紙杯幾乎都撒成咖啡色了，其他師傅送也沒有出現這麼嚴重的撒漏，只能是希望師傅以後路上小心一些，畢竟買的就是質量
0,咖啡只有四分之三杯…
0,極少喝星巴克，但每次點都覺得產品質量和口感上不如意。如果是本着“反正是賣給有錢沒品位的人喝的話”那不過是一個三流街店罷了。
0,送錯了，要的熱的，送的是涼的，還忘了帶吸管…
0,"沒味兒,白水一樣"
0,"很不滿意的一次！肯定是做了好長時間配送人員纔去拿！要麼就晚點做、要麼就早點拿！拿到手裏奶油全部化了！備註裏特意強調半糖,還是非常的甜！！"
0,撒的到處都是，蓋子都沒蓋好
0,我要熱的，給我涼的，這個怎麼弄
0,"3:26,我收到了,但3:16,已經完成?,哈哈"
0,"標註不要奶油還放了奶油,，飲料沒有吸管"
0,慢到無可救藥，還灑的袋子溼透。累感不愛
0,我就見過這樣的！這是外賣麼！送錯地方，我要的可可碎片也點錯了！能退麼！一星評價都不想給！
0,在一個小時後才告知沒
0,送貨時間長，而且灑了不少。
0,送來熱巧都灑了
0,送了一個多小時也就算了，怎麼能發圖片呢？簡直了，全灑了紙杯上全是泥湯子
0,"太差了,沒有誠意,沒有吸管怎麼喝"
0,請不要服務質量不一致，有時是熱的三明治，有時是冷的三明治，不要再欺騙消費者了，星巴克這種高格調的咖啡店，都被你們做爛了
0,請不要拿放很久的冰品飲料欺騙消費者，喝的時候都是水味
0,請不要拿放很久的星冰樂欺騙消費者，喝到都是水
0,太離譜了，一杯咖啡十二點下單，下午一點半多送到，且杯子那個髒呀，不忍目睹，更可氣的是就剩半杯了，有史以來的差評！！！
0,明明點的香草拿鐵，結果送來拿鐵，有點離譜。
0,送餐人員的態度很差
0,咖啡沒了水果杯髒了……近三點才送來………電話沒能打通送前臺也行啊……反正我都在線支付過了…………
0,咖啡全灑了……送餐員態度很差……
0,沒有吸管怎麼喝
0,12:21下單13:01到達！等了70分鐘！！！怎麼安排的送單？？？？？？
0,居然沒有吸管，請問要怎麼喝
0,百度外賣太坑了，沒給我帶奶和糖，而且還灑啦
0,可以給帶吸管嗎？不然星冰樂怎麼喝…
0,除了咖啡，菜單上的餐點都告訴說沒有，要加錢換別的。星冰樂連吸管都沒給。。。
0,壓根沒送到，快遞員爲了降低送達時間，先點了送達。
0,"如果不看備註,那設置備註欄還有什麼意義"
0,本來懷着期待的心情想體驗下，結果收到的咖啡灑了好多，備註着加奶和糖壓根沒有，哎！真心失望啊！
0,特大杯星冰樂和大杯的拿鐵一個杯型，下次要當面確認！
0,冷飲沒有吸管！！！！
0,差評，送到的咖啡袋子溼了，結果拿出啦就灑了，然後快遞小哥說讓我原價再買兩杯可以補錢，結果買了也沒補
0,極差評，百度你們的配送員太垃圾了。
0,已經打了客服！送過來時候撒的不行！摩卡要撒光了！
0,已經不是第一次買了，這次是感受最差的一次，等了很長時間，咖啡到了還是撒了的，都快涼了，特殊要求也沒看！感受極差！本來一顆星都不想給，可是不給星不能評價，所以給了一個星！
0,點三杯星冰樂都沒有給吸管，訂單備註的東西也都沒有給帶來
0,根本就沒收到，爲什麼顯示已派送訂貨單完成？？？人呢？？
0,味道沒說的。但是配送員是特麼騎馬來的嗎？？付的venti的錢喝的tall杯的量？？灑的我也是醉了
0,時間太長，而且咖啡灑了一半
0,"張銀平外賣員簡直就是腦子有病！！！！買了3杯,紙袋子都已經全溼了,下半截都爛了2個大洞了！送到我手裏啥也不說轉頭就走！！！裏面都灑了半杯了！！！還沒給奶包！簡直了！沒見過這樣的外賣員！！百度是不是該找點有素質的外賣！！！"
0,要求11:45送到，提前了45分鐘，飲料翻的一塌糊塗，而且訂的摩卡，送的是巧克力
0,三十一杯的咖啡灑了一半！！！
0,咖啡全部都撒了出來，每個杯子至少損失了5分之1，杯子外面都是幹了的咖啡，運輸環境太差
0,首先，我要的不是熱巧，我要的是咖啡。其次，都已經倒了，咖啡灑了整個袋子，爲什麼還要拿着過年的噱頭讓我簽收？真心的覺得鬱悶。
0,"第一,沒拿發票,說是要備註,這樣就算了,第二,沒拿吸管,說是星巴克沒給他.....,無奈,喝的熱飲沒喜歡就算了,星冰樂不給吸管告訴我怎麼喝"
0,本來去店裏面吃很好吃的，但是送餐員送到我這裏來後，已經涼了不好吃了……
0,奶蓋紅茶送成檸檬紅茶，給你們打電話後說要給我回話然後等到現在也沒有
0,…要的奶蓋格雷沒有奶蓋…跟上次喝的奶蓋格雷不一樣…
0,有一杯沒有奶蓋…服了
0,全部都和到點現在買的不一樣，基本沒有茶味，和白水一樣。送餐小哥特別及時！
0,鳥巢明明點的是熱的，送來還是涼的！
0,不能加圖...差評！反正紅茶上已完全無奶蓋，逗我？
0,奶沒那麼多了。味道沒有第一次喝那麼有味道了
0,難喝，再也不會買了
0,"點的冷的,給熱的，點的去冰還放冰。服務員你是困了嗎？"
0,非常不高興，多花了6元被百度吞了
0,菜煮爛了，雞肉很多都是骨頭
0,點的配菜一樣都沒有，不知道商家是怎麼回事，一點誠信都沒有
0,超級難吃，最差的外賣
0,味道還可以，送餐速度太慢，讓我等了不到兩個小時！
0,一般般，都沒吃，全扔掉啦！
0,爲什麼不是百度外賣配送？
0,湯汁灑的都沒食慾了。
0,"我就在悠唐星巴克上班，今天只是小夥伴們訂餐。你說給的菜量那麼少收費還那麼貴你讓我怎麼找小夥伴們要飯錢？非常準時但是星巴克那麼大的標誌都沒看見,說不太過去呀"
0,送到的時候快涼了，米飯挺好，肉也可以，就是有點鹹了
0,等了2個小時沒送來，上班了才送來，退款很慢
0,"大份才半盒,我也是服了"
0,之前一直在店裏吃，第一次定的外賣，雞肉真是少的可憐，額外買的油菜就三顆葉子，太失望了
0,強烈投訴！！！！！！！雞肉都是碎頭！！都是！！！！！！！！和第一次定完全不一樣！點大份送來的卻是一盤散沙！！明顯比第一次給的少太多！！！就連米飯都不滿，店家你至於嗎？！？更可氣青筍不到10片還都切的跟芹菜似的～回頭客就是被坑！慎重吧！！！！！我是不會再點啦！！！！！坑人啊！！！！！！！
0,太慢了，味道還不錯，
0,"味道只能說還行,味精太多,沒啥配菜"
0,微辣的黃燜雞是特辣，五香的排骨是微辣，難道是我點的不夠清楚？
0,什麼配菜都沒了還沒送飲料
0,我必須吐槽一下送餐員，我家人剛剛出去樓下商店買東西，因爲很快就會回來，所以門關了，但是沒有鎖，那你就能自己進我家了？還好我聞聲趕緊從臥室裏出來，不然不知道會發生什麼！！怎麼可以私自開別人家的門並且四處張望？不是沒給你手機號吧！我家門明明是關着的！你竟然自己搬動門把手，這是什麼送餐員
0,10:30下的單，12:53送達！兩個多小時！！電話還始終撥打不通。強烈投訴！送餐員催我下去拿餐倒是催得很積極，還問我要不要，不要他收回，說還有好多人的都沒做出來呢。。這是午飯嗎？！。很差的體驗，咱也不會點了。
0,"沒別的味道,都是醬油味"
0,知道慢，說早點點吧，快2個小時才送到，怎麼那麼難做呢
0,再也不會點了，送了2個小時，有這時間點別家的都吃完半天了。不要點啊不要點！！除非中午點了當晚飯！！
0,外賣漏了加多寶，等了將近3個小時才補送過來，當時已經很晚了，就要求拿回去退掉。結果第二天發現訂單已經結束了，也沒有退錢。
0,十點多預定，還是沒有準時送到
0,包裝比這個好的別家的都沒收費，就這種包裝竟然還要收餐盒費。。。微辣的味道剛剛好，就是雞肉沒入味兒。
0,"太特麼噁心了,服務不到位"
0,嚴重超時，無法聯繫！全是涼的！
0,"關東煮和沙拉,跟主食不是一起送的,。。。送來的時候已經吃飽了,呵呵了我就,而且關東煮泡的已經沒法吃了,送餐員沒有一點歉意,。。"
0,回家才知道，給家人訂的飯，居然送錯了！訂了兩個飯，送的是一份飯和一個沙拉，都不是訂單上的，這還真是頭一次？以後真得好好覈對
0,"送餐速度不是一般的慢,快兩個小時才送來,宮保雞丁飯米飯上面竟然還有咖喱"
0,送餐太慢，晚了半個多小時
0,差得不行。讓我等了兩個小時才送到，距離就一站地，送到了餐已經涼透了。過了一個小時給客服打電話後，店裏纔給我來電話，說送餐人員不夠，不夠你特麼送什麼外賣呀？
0,晚了半個小時，飯都涼了
0,"送餐員差評,投訴,超次"
0,"送餐不準時,說是12點18送到結果我多等了半個小時還是大了兩遍催單電話的結果打電話去投訴說給我回電話就沒信了送的餐除了飯還有點餘溫剩下的都涼了皮皮的沒法吃"
0,非常的慢，沒有按時到達，並且售後很差
0,感覺一般般，不是
0,1點多才送，飯真沒以前好吃了
0,"太太太太。不說了。,飯來了。沒筷子。,又等筷子20分鐘。"
0,配送時間晚了20分鐘，咖喱飯不好吃。
0,送的比較晚，發票也沒給我。
0,東西呢？沒收到怎麼就完成了
0,10:40下的訂單，12:06才送到，配送速度超級慢。
0,雞飯一點湯汁都沒有，米飯白，雞肉沒味，孩子怎麼吃，操作員不專業，沒有責任心，別的會怎樣，我很生氣！
0,比配送時間晚半個小時
0,"送餐時間過久,飯都涼了"
0,一個多小時才送來，而且菜少的可憐，連平時的一半量都沒有，不知道在幹什麼，好無語
0,"點了海帶絲沒貨,雙拼飯超級難吃"
0,"再也不會吃了,飯少菜更少,宮保雞丁的花生有些還有土腥味"
0,中午12點下單，中午2點給打電話說抱歉了！馬上就給您配送！我說那好吧，又過了一個小時、給打電話說正在製作中！我說我不要了！退餐吧！等不起了，在等我要餓死了！結果不給退款，愣等把晚飯送來了；還他媽的是涼的
0,"差評，花了錢根本就沒收到飯，也沒人給我打電話,就告訴我訂單已完成，"
0,我等了一個小時才送到。我是12:21打的電話諮詢什麼時候能送到爲什麼物流記錄是12:09送達？這麼作弊？
0,沒有發票，都備註了還是忘
0,味道一般，送餐時間太長了。
0,12點不到下的訂單，都快兩點了才送到，餓死了。。。
0,等了一小時結果送錯了，因爲要求重新送一份所以又等了十多分鐘，而且真的不好吃！
0,太一般了，送的還特別慢，催了半天
0,"味道一般了,可能吃膩了"
0,送的特別慢，還不是百度外賣配送的，打電話過去問怎麼看不到配送員電話，人竟然說是在排隊過安檢，過來了才發現原來不是百度配送的，既然不是百度配送的難道不會直接說聲嘛！
0,不是一般的差
0,都挺好的^ω^再優惠點。
0,"太慢了,百榮到南站用了一個小時,而且送餐的說,你們這裏給三百的錢都沒人送！而且巨難吃！"
0,等了兩小時，送到後，關東煮湯都撒沒了
0,"等了一個半鐘頭,垃圾"
0,訂單不顯示進展，一單追了兩個小時。店裏大姐態度極差
0,"太慢了,那麼近要一個小時才送來"
0,"12點40多分才收到,可能還說早了,要的雞排飯,雞肉又老又腥....再也不點這家了."
0,從點餐到送餐用了兩個小時，給一星都多餘。這還叫送餐麼？？
0,"飯一般,但是配送很快"
0,"晚了一小時,要求賠償,給我回電"
0,這次的雙拼飯太差了，尤其是裏面的肥牛，沒有洋蔥，量也好少
0,"難吃,還一堆青菜要自己拌"
0,飯很難聞，有種發黴餿掉的味道。拌菜不錯料包太小
0,"本來訂的午飯,最後變晚飯了,什麼玩意！"
0,"一般,沒有吉野家好吃,，,飯太多菜太少"
0,時間太特媽的不準時了
0,等了2個多小時也是醉了
0,老公說飯裏的雞肉沒熟。我是吃過幾次沒有熟透
0,送餐員什麼的都像以往一樣不錯，但是咱們菜量不能少吧.....菜帶的醬汁不能少吧...爲什麼宮保雞丁飯全是白飯啊...爲什麼牛肉蔬菜飯裏的牛肉那麼少啊.....
0,"送餐時間太久了,接電話的女店員非常不負責任,我留言了具體送餐地址,並且又打了電話到店裏,結果她不告訴送餐員,令人非常鬱悶,女店員實在垃圾,這樣的女店員在,離關門不遠了,差評,大大的差評,垃圾,最失敗的一次外賣"
0,送餐太慢了12點29點的餐，預計13點16送到。14點才收到。等了90多分鐘。和合谷是快餐又不是現做怎麼這麼慢呀。而且這個店距離我家也不遠撐死了最慢30分鐘也就到了。中途我給店裏打電話他們一直就是快了10分鐘就到。我都等了多少個10分鐘了！！！不能因爲我把錢已經支付了就這樣慢吧。希望有個可以監督的制度，這樣能很好的督促店家。
0,太慢了。超了預定時間整整超了25分鐘。
0,等了一個小時40分鐘
0,"沙拉變海帶,等了108分鐘,不是百度的外賣,是商家的,也不提前說明,沒有訂單跟蹤,打了若干客服,電話沒有一次有人接聽"
0,我覺得比在店裏吃給的少，預約的12：15分送到，實際11點多點就送到了！
0,平時都很好、可是這次確實剩飯、一粒一粒的、像用水泡過、讓我非常不滿意
0,第一次用百度外賣，真心不愉快，當然跟百度沒什麼關係，菜品跟店裏的差別太大了，三個葷菜，肉塊加起來只有五六塊，10分鐘的路程45分鐘送餐我也不說什麼了竟然還遲到10多分鐘，希望大家不要買它家的了，真心坑啊
0,不好吃，速度還慢
0,送餐員態度不好，餐送到了還要客戶下樓取，你怎麼不讓客戶直接去飯店取。餐品一直很好，請繼續保持
0,溝通不暢，時間嚴重超時，再三催單終於送達，沒有任何的歉意
0,飯挺好吃的，可是配送太慢了，晚了快一小時，無語，等的花都謝了。。。對配送員態度不大好了，感覺有點小內疚，可是確實好慢啊，等的脾氣都上來了
0,飯菜很可口，就是大拌菜很難吃，第一次送來時，大拌菜你什麼都沒有，然後送餐的又給送了一次調料，拌好以後特別難吃，調料裏醬油太多了，根本沒法吃。
0,太慢了，差評
0,居然忘記送飲料，重新送來等了40分鐘。
0,還不錯，送餐師傅很給力！
0,訂了一個小時後，纔打電話告訴我點的餐有的沒有貨，極度差，
0,送餐時間耽誤好久，都涼了！很難吃
0,拌菜用的調味汁都沒給，以後注意吧
0,"太慢了,一個多小時才送來,差點耽誤事"
0,"送餐速度和服務沒的說,都是菜品太差了,肉少的可憐的,簡直就是湯兒泡飯扮蔥段"
0,配送速度超級慢慢！配送人員還埋怨地址不好找！關東煮不好吃也不划算
0,送餐速度極慢，從下單到送到用了一個半小時，而且口味很一般
0,送餐速度太慢，下次不會再買了！
0,"不認路,沒零錢,雞塊是腥的"
0,菜品不錯，送的太慢，兩個小時，菜都涼啦！
0,訂單滿減後應該是24，送過來要收我原價39？你搞笑吶，還少聽加多寶！我管你什麼美食送的還是你們自己的人的！你們自己問題就要我多掏錢？有病？
0,關東煮沒有了，打來電話換了藕盒，很一般，懷疑藕盒不是和合谷家的
0,"送餐員,太不注意了，海帶的湯汁全嗮了，弄的裏外都是，筷子也溼了，請下回注意"
0,咖喱飯特別一般。。。
0,口味還可以，服務不怎麼樣，打了商家電話，和她說話說聽不到，然後就給掛了，送餐太慢，我同事的20分鐘就到了，我這一個小時才送到。
0,送貨小哥很給力，但是訂了三份餐，送錯了兩份，其中有一份非常的不合口味！
0,孜然鴨肉不是很好吃
0,沒在我要求的時間送到，到家吃的時候都涼了。這已經是第二次了。
0,分量太少，吃不飽。害我又買了別的東西吃了。
0,味道還可以，就是送的有點早，沒在我寫的時間送，到家吃都涼了。
0,完全忽視送餐預約時間。發票沒有，餐具齊全，味道保證，就是送太早到中午時間已經涼了。
0,"送餐時間,有點長"
0,很好！很實惠！
0,"真難吃,真是太難吃了"
0,"面坨了。,口感不好。調味也很一般。蔬菜發苦。只有紅油豬耳差強人意。"
0,"送到了以後,抄手都爛了,都是皮了,坨成一疙瘩,根本弄不開"
0,牛肉咬不動，太酸，太油，還有股子藥味！也沒有註明是辣的！沒吃，都到了，還這麼貴！差評！
0,"在店裏吃豌雜麪很好吃,但是這次點了小面難吃極了,是忘記加鹽了麼,全是水,回鍋肉全是配菜就算了,僅有的幾片肉還多數是全肥的。。。"
0,"難吃死了,特別難吃"
0,百度外賣小哥很熱情，很好！可惜菜太差了，難吃，糖醋里脊黏不啦嘰的，千葉豆腐不是一般的辣，木耳也沒啥味道，很多杆兒，木耳品質也不好
0,與店裏味道不一致
0,老闆你家辣椒不要錢嗎，全是辣椒，雞肉被誰吃了，一份38的肉，有六塊嗎，肉少您整大點快也行啊，肉塊小的，埋在花椒裏面都找不到，您是讓我吃花椒還是吃辣椒
0,量太少了，不夠吃，都能數過來
0,簡直難吃，糖醋里脊做的最難吃的一家
0,挺好的，多放點水下次
0,菜量太少了，喂貓呢，宮保雞丁外星人炒的吧，太難吃
0,酸辣粉太一般，不算好吃
0,小炒肉好失敗，都是湯水，粉蒸排骨還湊合
0,幹啥玩意吃的！餐廳都找不到還出來送！都沒取餐還顯示取餐了！菜品一般
0,夠味！很辣很鹹！涼菜分量有點少。
0,"吃過最難吃的排骨，吃兩塊扔了,沒飯沒動"
0,送錯單！！！讓我吃別人點的面。。。太可笑了。。。送餐員是個老頭子，實在看他可憐。不然就投訴客服了。。。
0,味道還行，套餐裏有雪碧或可樂沒有送！
0,餐品挺好的，就是百度外面快遞差點事。
0,送錯了。我點的是韭菜雞蛋，送來的是白菜雞蛋？還沒有醋。
0,"青椒水餃裏沒有青椒,全是大蔥,吃了噁心"
0,餃子味道很好，可送來的時候粘在一起，一吃都破了，包裝盒既然都花錢了，包裝盒是有一個一個餃子分開放的盒子的
0,包餃子太慢，讓我等了一小時
0,餃子沒有蘸料，不靠譜啊～
0,"少送一份拌海帶絲，,補送或者退掉都可以。"
0,"什麼啊，全是韭菜，還不熟,，胃裏難受了半天"
0,餃子沒有煮熟。
0,餃子本身不錯。但真不適合外賣。。。到了全塌了軟軟的不好吃。外賣特別快
0,兩個豬肉韭菜結果送來一份另一份變成豬肉白菜了！！媽個雞吃餃子沒有醋吃你妹啊！！！差評！！！
0,不好喝，超級不好喝
0,這餃子皮厚的能趕上包子了。另外我定的是18元的餃子，說沒有了換一個，給我換了個17的，坑了我一塊錢。
0,果然像大家反饋的一樣，餃子坨的不像樣，一夾都破了！而且店家的醋也沒密封好，灑了一袋…味道嘛，豬肉豆角還不錯，西葫蘆蒸餃不好吃。再說配送，我一直不能理解，百度配送那麼慢你們是怎麼有臉要五塊配送費的？百度配送每次中午十一點左右點餐，都得送一個來小時，上次還有次快倆小時！你看人餓了麼，官方配送最多四十分鐘！不過看在滿減活動給力的份上也就忍了
0,竟然悄悄漲價，素三鮮味道一般，備註了也沒給醋和辣椒
0,餃子皮太厚餃子包的有點像包子
0,差評！！！！真的差評！！！！送來的時候都涼了，沾在一起了，調味包也撒了，味道也不好！！！！真是難吃！！！！
0,"口味很一般！,萬惡的百度外賣,你們優惠券每天只能使用一張嘛？？？！！！害得我下午不能喝星巴克了！！！,靠！！！真服了！！！"
0,"有一個餐盒裂了,餃子都髒了，這他媽送餐的也不說，讓我怎麼吃！能不能給逼養的炒了魷魚。什麼態度,送餐的都這操行，可想而知餐館了"
0,送餐不錯！只是送餃子怎麼沒送調料啊？
0,皮太厚，而且全部粘在一起爛掉了，還夾不起來
0,送達的時間是三點之前的，但是送到了之後的小蛋糕賣相實在不敢恭維，只能說敗絮其中，小蛋糕居然是反扣着的
0,預計下午兩點送達，到了三點多聯繫商家，說已經在送餐路上，四點多接到外送電話，告知剛拿到貨準備送餐，五點準備下班貨纔到，品質也一般，無論是物流還是貨品，都讓人失望
0,"凍過頭了,都變冰激凌的了,味道一般"
0,"都歪七扭八的,還都軟的變形了,只能說很差,看來大家的評價是對的"
0,送的太晚等的着急。
0,碰到最差的店鋪！餐點不送上樓。蛋糕沒有冰袋，收到已經軟化。味道也很糟，絲絨杯用的還是植物奶油。服務差。味道也差…
0,送的確實有點慢，味道也一般吧，快遞還不能送上樓
0,豬蹄上都是豬毛，我都懷疑其他東西乾淨不！
0,羊肉串太鹹，還有些不新鮮。雞心和雞胗烤的太老
0,羊肉串好難吃，又小又硬
0,羊肉串不像羊肉肉質，板筋咬不動
0,送的真的很慢
0,太慢了一個半小時纔到把孩子餓壞了，紅燒肉量也特別少，盒菜也不好吃，丸子孩子還吃點
0,"11:23定的餐,1:27打電話告訴我還需要等20分鐘,憤怒之下退餐,居然完成了？？？騙了我45塊錢,這麼垃圾的店,打電話解決,找不到百度,跟他說他說他處理,到現在都沒給我退錢,ca,招我我就上你店裏要去⋯⋯"
0,明明點的兩份飯，卻送來一份
0,菜量相當的少，口味相當的不好，根本就沒法吃而且豆腐是酸的，送餐遲到了一個多小時。花錢買次教訓！
0,食物還行，外送太慢了，等2個小時，走也該來了
0,配送時間太不準了！做的菜我也不做評價了！
0,買了兩碗粥！！！只送來一碗！！怎麼退錢？！！吃了這麼多次了，傷心了！！退錢退錢！！
0,再也不會訂這家餐了。確認訂單到收到餐用了兩個小時，就公交一站地的路程。
0,訂單之後二個多小時才送到，而且筷子都沒有給。
0,送的太慢了，一個多小時才送到。還有就是粥和餅太鹹了！沒法喝，太鹹了。
0,差評，不知道誰送餐，不知道送了沒有，打了七八個電話都找不到。
0,態度不好，反應也遲鈍。
0,不怎麼樣，真的不怎麼樣。
0,配送簡直慢死了！！！！
0,小黃魚都胡焦了了不好吃了
0,2個多小時沒送貨，中間催單多次無果，最後打電話讓店裏取消訂單。一個沒注意，訂單完成了？！還扣款了，什麼情況？！
0,垃圾！3個小時才送到！期間打電話各種不接，2小時後好不容易打通了，人家告訴我係統故障還沒給做呢！系統故障你還點確認訂單，我換別家好不好！錢扣了還特麼不給做，害你爸爸餓仨小時！
0,"第一次投訴！再也不吃宏狀元了！18點57下單,直到22點還沒有送餐,退單退不了,商家電話響一聲就掛掉,到21點系統顯示訂單完成,快22點還沒送到,再撥打商家電話,終於有人接了,答覆系統出問題,沒接到訂單,我表示無語,更可笑的是商家居然說明天給我送餐,這處理方法我也是服了"
0,靠，什麼情況？等了兩個小時沒有等到餐，現在顯示已完成訂單？？？？？？？？？
0,"肉餅一般，粥還湊合，一點下的單，二點半才送到，說電動車沒電了，我覺得如果不能按時送到的話，應該及時和買家溝通一下，,避免買家聯繫不上而苦等！"
0,一個午飯能送到晚餐時間還沒送到我也是醉了，還不能退單
0,兩次都超時，飯菜都涼了
0,挺不喜歡給一般的評價的。臘八，特意提早到十點半訂的餐，結果還是晚了近一個小時。肉餅和糊塌子都涼了，而且特別的油，菠菜老的嚼不動，黃葉子都在裏面。也不知道說什麼好了。
0,"送的太慢了,等了近兩個小時。。。到的時候粥灑了一半"
0,不會再叫了，等了兩小時
0,2個半小時才送餐，送來都涼了！差評！
0,三個多小時都沒見到餐，太爛了，還說已經送達了。真是無語了，以後再也不定了。
0,"太坑了，要了奶黃包,送來兩份豆沙包,給客服打電話說補送一份，結果送來還是豆沙包"
0,"東西挺好吃,就是送的太慢"
0,"送餐小哥忙死了,說接了30多個單,破商家沒能力做就別接單,訂單下了很久才做,1個多小時纔到,以後不會再點這家的,垃圾,太垃圾"
0,送貨員板着大臉一句話都沒有楞楞的，炒飯又黑又鹹，粥也黑了吧唧的
0,疙瘩湯比學校食堂都差，沒這麼糊弄的！扁豆麪，基本都扔了
0,絕對垃圾這次！我17:36下的訂單！結果19:40才送到！商家硬是18:45纔開始準備訂單！以後再也不會訂它家的了！絕對差評！！！差！差！差！
0,速度很慢，東西也一般
0,炒飯裏有股類似哈喇味的味道，完全蓋住了飯味，無法下嚥
0,要的發票沒有，餐具也不夠，太差勁了，配送時間晚了半個多小時，餓死了都
0,等了快三個小時才吃到飯，這已經是第四次了，訂完還特意給總部打電話說快給我下單到分店，沒想到忽悠人呢，菜品量越來越少也是，大差評！！
0,十一點下單，一點才送到，菜量超級少，味道還好。
0,70多分鐘以後才送到，就兩個粥，一個餅要這麼長時間嗎？
0,配送用了2小時，距離不過300米，差，太差。
0,送餐用了一個小時，一個小時，什麼鬼，烏龜都到了，菜還油的要死，我點的炒飯，一堆醬油，只能看到黑乎乎的一坨，是一坨!!!!
0,價貴，量少，味道一般，以後不會再來了！
0,就是一個字，慢，兩個字，太慢
0,送貨速度太慢，1個多小時。味道還不錯。
0,說是給病人吃註明了要淡些，結果粥和菜都很鹹，以後不再定了！
0,食物很好吃配送很爛很爛，足足等了快兩個小時，說什麼電腦壞了沒看到單子，那請問怎麼接單的呢？忘了就是忘了還找藉口，爛上加爛
0,配送速度太太太慢了。
0,"送餐員不分東南西北,還說我不認識路"
0,送貨太慢了，晚了半個小時！玉米太硬，沒有味道！
0,這家店就直接沒送，接單不送的店
0,差評！等了兩個多小時還沒有開始送餐，點取消退餐電話一直是忙音，直接給店家打電話居然說沒收到訂單，那你爲什麼收我錢？最後查出是系統問題！推卸責任！以後不會再去宏狀元了，一點解釋和歉意也沒有，照單全收！真是垃圾，影響心情
0,配送超級慢，快餓死了！！！
0,"南瓜粥味道很好,但是竟然遲到刷碗的小鐵絲,燜面油油的,乾乾的味道不好"
0,因爲之前吃過一次覺得好吃，於是今晚買了兩份，太難吃了，感覺飯都是生的，一盒都沒有吃完，真是浪費
0,"外賣找不到地址就算了,粥全撒了,都不想要了,麻煩下次請送餐的服務態度好點行麼"
0,第一次給差評，涼菜湯灑了半塑料袋，菜全堆飯盒半邊，還不夠我收拾的，送餐的耍雙截棍改行的吧
0,配送超時二十分鐘後告訴我還要二十分鐘，而且都是我打了四次電話他搞錯送人後纔給我反饋的，來的晚了飯菜都涼了快，粥也撒了，紙巾都成紙漿了！耽誤事！差評！！
0,蕨根粉不好吃，帶的料也不全
0,所有菜都有辣椒，有點受不了
0,配送巨慢，等了一個多小時
